"test.property_id","Sub.price_predict"
"90c1820f4f8fd7ae605bc492",664843280.11762
"e8e18771087799b14fef0cc1",1032248178.96337
"dc0eb2156fc30c3b6f40c636",1061866922.87822
"ed5ca189700421f93809f2f2",389449014.858453
"f91e155d452f35ab8db9d3da",563868857.632542
"7128c461fdb0c4c4d55cc033",874638905.520152
"dd30e4121427f4252067e917",1137202917.61348
"c2800f58a723c07da2c44cc0",470940805.737763
"3454042af3ed7e804c379182",590649606.371428
"29b2964c7faf4c2ff89550a0",741573106.16
"d2785944844cafd24cce0671",473868985.683116
"d79acd1c84663131d6a1e5f9",1977384548.13333
"0ee135cf36fe3ad63ebf9f80",1840515441.93514
"4e72dfcb07ac425190507423",780927466.60452
"b698e1d4582591f776d3478b",1045225004.29345
"cc403cf658fec600262aeca5",3490371091.26984
"363ac312260ff127b90605f9",3068616160.22733
"877bd6bda7af81210773a74c",651956141.296444
"1e6e65ea86bba3931d4025dd",1116573133.84204
"c90a91b0ca4b51c8976b7667",453022496.207958
"fbedd2996d63596948bc69a2",365756713.594684
"9373fafbdce8ff291390cdec",2702812500
"0bf4a7e5f1c43290f0b2bc37",1232851874.97409
"0d0e99e19bc52a719cc413e3",718354008.393123
"9890a8f8d089b80f8a1c3379",1399776784.54212
"bb4d391fa813b2ecc7c3511d",752506542.990866
"6001c4d6ed57e1a22f587037",1549963778.48996
"5cbda22cf3dc2186679a91c8",2723828044.96465
"bc6a1e07fb42df36901ec3f7",1062712596.42644
"6df9812b2f9c7a04f83e5a3c",354701596.699351
"daf6de81c83da6b79d00aa1f",1490545634.30333
"dd41068845458b136c9157d4",502691604.409823
"89c052d8679a3e2aa52a9578",870694645.697867
"f580fd8bf19c3f69171c4947",888782696.806223
"392ac295892cbddc08e4d395",691576693.806918
"4831f285f34212c0e6d383cf",849463597.967164
"bad7fe155ab248ae9f12c644",1342678959.99383
"ed35cc1e3f68f64fbc754854",1080982606.17431
"0898d1c77e1cf19d118efb0e",688621762.158453
"455a6e06af3ddb35c7c3e372",425901798.152731
"7d174469279901e3db814c34",750988561.642292
"32aa79975cd64aadd241accd",2710616345.7021
"32cb6dbc8fa82d1c5d79ebe1",535218877.178425
"af337e5be08a322faab4abdc",323287620.605985
"97d66d527c97512437ca8cc4",283283248.289641
"fa9bb611eb7b4aa04a7caea3",725674940.763324
"0e883080807fee8207139d43",1627185246.85626
"8dc1dc2a7a2ffdcc02d3d2f5",3187612960
"22acdbeb365658a3aedfdecf",733048300.580584
"5eb4af41e174ce5b5fe76dac",1927135998.57143
"84975878c9a52b6b81d3d5fa",301502240.259298
"eca6752016468c242f15f36a",644664462.220472
"3488f82c36b62ce3c861309d",568191286.744207
"d3fe7ce9b4767d6da0609b8b",460155229.597675
"eca3713024181248e01ae04a",317788519.566746
"126465f5a20f1f791761607a",418175778.497184
"8c735a4cc886af2af4de55ca",427009193.369963
"f656e84f8fc98fb1379fb9ab",368584763.327657
"063408c928607f2187e760f4",1054549090.19658
"8dbbb4d91976b091d961058d",620085792.20116
"b1603d5522f2c028f1f0618b",613457886.984065
"7690fef1b82632eba6940f7f",615469868.250765
"c70295036ec6513ef9933f7e",530370536.313908
"3ac5fb86ac9b474f88eda086",1389246914.95238
"c6a134a7aff336446926dd08",737250669.188104
"bc2ded257cba7f38560b56af",1065578012.66533
"ae0124fde2d6691dae9bd123",777213092.424242
"6c47d48aa133ab5f67edc127",1125792962.52175
"202f9496539075eb1ae2fff5",597808588.722546
"a8151408be52a92c9771883e",764035575.513221
"ffa5099e66a6fea5f25e3226",750976277.316242
"d55a849411ec6a656d2511aa",1072528671.57473
"fa6017be8d0341df7a13e272",820265727.777778
"e654eb95e4c3c22459cf4816",547697896.768629
"473fd89d44d502e0083dc435",413247359.799701
"663daba9d2a6080c4fa0b21f",1771023524.47253
"84885a66b590d1dee5fe53dc",1162990018.67591
"7c0640d36bbdfbe0f9568130",705466334.667306
"458561e64b019cd17f8de8ab",786587100.395333
"660112f1c721f4e8c6301fe6",508544008.095238
"006f255515587679ac744aac",569570288.548661
"532002d3c17a089ed2ea921c",645740061.200322
"b8b5f783d4e24e45b5c41cae",1345776358.93517
"7f02bbec1850c9bf45f1ed49",539880040.069455
"b224b1295d118076df424d8e",1145425478.596
"543f563d8f13d22925349bc2",895853550.604306
"309536324a798d7c13b8affb",914511462.114305
"947439fbe8060d963623cfc8",829697488.485524
"d9e09327c2c51cf9200772da",2561539410.53333
"e6113dc44e4c7ac2d7ac94e1",829436204.687512
"615f2315a871ce73438f1c6b",304299717.233473
"2e14c2d3b3dbed4f754e9c80",419582096.895691
"7e72a8823fe07c958815c06f",1382926464.93069
"615b6e86297189fbe2d98155",490611994.651726
"cf6b3a5673736fc51a5e278e",811247238.939818
"f54b3506ed6af1eb1d2b1138",2682005298.71429
"ff0b4c2b5f9ecc0e3ac6b640",1081543650.04757
"bfaa264b2ea82b4c606c4a8d",691771357.193448
"384d1a4abfc34c8db60347b9",596675209.318935
"e1c8ebfa12b9994c682a54f2",791414429.580476
"10caf69a85b35f878cf7cbe6",332655777.170341
"9261c31cef0b674fdef79457",620195845.43073
"4147758f5e22fc1ac234b070",526939985.900318
"f549980a2eb15cc4f59af323",1476768609.30592
"447474983272dedae7cea282",1113647051.33024
"06e8b1eef8f2bb56dffbdb8c",937675646.6
"0c0f9a1580445a18dc94b71f",342058657.150922
"eb520bc5ba6101a7769cf4a3",1344172441.94422
"6b5425f0a57ec0fe4a8b04da",1526610991.83761
"920d2008323e242c9137ee73",436595561.751633
"bb5c4371aa241b4aec5483bf",1018428741.42733
"9d3c7a88ad0c8b033ba3241d",475144295.42381
"ddf088d56ea4af9b8be380f9",1166383349.93849
"d54c7c8c0b98ec2e67042f78",346850013.017961
"a11a0ca6a60e15fd21cd4e22",546156403.829829
"ba00b1f35dfc874cb2a4c4b2",1232857795.15673
"2e4824fc864a50769e355d86",994711070.537965
"531f7e72e402ffdd1f2196a4",783833246.308617
"1fa902ccc8f5054fecf47f6b",451905666.863089
"45d38e45ad7309d9f13f2c36",1285704825.60794
"8a3545e88749ba09b8f6276f",674946925.336433
"afd73af64aa5d1939bc013fc",692371748.80927
"246964fdf9ccb44460320681",3575993518.74206
"baf187bac9dfe038ca136ab0",1152799705.15761
"f281a4abf58e3f60cbeea9d0",1337363778.19592
"e25e9a6cf1d9d876f96def9f",1062087384.78961
"ba264a7efeac77150855e20c",946785545.004829
"94fca88474aa069c68fb7d38",690847602.219174
"f1e23f8106a9bd308654ba43",311313339.320136
"a47634cfabc323af2d8a50d9",314946656.247599
"1b3598dbd7164a64cdc7153e",859954058.113624
"c448619af5d0ef198d916844",3916224200
"39caaa9c8e3dd617d3fcd19d",1244527369.58126
"2dc9a9e27005d1ed25141ecf",1251196862.29012
"3d5bb544d15e868629bd236c",360732157.582257
"66899c26d89e8e3634dd4b52",550046145.75291
"61fb676dca6bfd441b10fe16",7268461326.18182
"3064dd859d7f8ad56d04d445",1064488466.64105
"ad72ba520cba93291332fbcf",474160757.483248
"1db7c4a28da30bc91ed36171",592899801.884555
"579027987ded7cc909d0a160",2135103531.68293
"76775f9b9f448569ef6a003b",755430484.319467
"16a1934f927b339ad31bebe4",616616689.974231
"ac4807e419503566e3db25ea",425681544.423172
"1658500bb5b739ad0864c653",599498068.792121
"46a23a27022addd8b30d1e3f",1152292985.60989
"5e57969b44074fe3995d94c3",1533665402.36667
"bab9a1e3dc2797f17b47b5a8",711447436.769553
"d6a71b12d4e9a2689d26120a",582152431.706175
"a662e563574746f869d66d7b",996888103.216546
"bdab0d2769b8d372635df1d7",1116872833.30228
"429e4a9f6b8c862eee547f85",791319298.462156
"decc4ed1b86a3b651427be75",689268993.261939
"88066f485bbd5089023da1cf",1654025029.04762
"1aca68e450eabde72a80ae5a",1092200817.10253
"dfe71521b5b4d9e3fe088c60",570327825.288889
"3c3283c191e53deb763b4ba1",718188441.228838
"12150b4e6778cf2d649135e6",537980582.077423
"cc4ea7ea8a65197f83539d1c",1094935132.157
"fee682827530404a21432376",1360804385.1342
"21c973d5043c5916f4c5936b",323268404.025657
"27149520af3142f7748bf7ce",1073247413.39832
"d4d38885a1c98101ac66ed9d",1018364094.70915
"ab0d198d83650f779e7cace4",1045225004.29345
"b2c975c23cd44c55d490369d",372221113.421041
"5c24a86afa439c9f5ed7a1cb",812929214.768453
"a588a38052399502d742c87f",1045225004.29345
"9449a27eda66fba274425d03",1337863121.77231
"feebe247713e90c093944e5e",447005005.825408
"b0b2be096d80ed7e37263850",829705448.927239
"3dc77942c2d52f4aad091969",1272098589.40605
"7a7405c54a9a996b3421ef1d",551573462.775867
"160368531fcd19367961f545",704610085.546786
"08e6c44d17bba7493185b76f",1120217913.1585
"0c414d92e260511480ae186b",1147763519.34199
"7f7106dfb932e4dddea3e096",2955393483.66667
"98bda7425c7109d28ea21628",574210864.080322
"a5821c423cb7b1cd88d0aa2c",828964669.475383
"b06489bd1df01dc4195b7ea8",311371929.272273
"34bb1cb6548583ecbb808204",1301955002.35482
"7d0ce8d219ff9946b90b8db5",420163215.227728
"cbc729a5d7c896bc927f34f1",1338958290.02795
"58576ad1e747018176f18b51",926815339.196976
"8ce2fde694cc3f3624fda353",1213703596.16421
"264951015bcad95aa87fd77c",595997284.051341
"3649ab587d4b5e139ef2d62d",1138831666.7132
"403de674f9e824b8cda1d5d8",1074096887.35123
"4610bf76f51d9085672be85a",737601232.230607
"9e4a35f86fb6fd7deb493d28",840189090.400545
"a2ea5b6ffd34037a18e5a15e",958583686.504099
"c0d8692bc2c04d72668ef856",834611433.596825
"448bbb659350da6fd1eb289d",404444183.767623
"e2448301f752492305d68ed4",410024671.913715
"a9b0b48dd3accd21e6988101",537961528.924829
"abb1f161d661e9769bd1af29",570931369.996714
"86d0c2c638eefe31d89ac78c",887895389.70745
"7589af5dca4474cdaf0d4ed2",949306786.232266
"979faa3ba714a367b90ed9f3",804063629.551415
"9b1fc50f697432eb2e4c2300",468311573.552374
"38c9a13e5f45039970a4d6af",606330896.142884
"ce00dcd021b71d9adf83e45a",1162798699.6762
"2cfcc34f941aea18ddfab0a5",664626425.076256
"350d9c699c3da968ef8aaa69",1047641639.62953
"712548181be3bc93370a29b6",529587910.017429
"81d6cf0ee042250f361ca272",626843981.917441
"ec9176568a688bb356d5797c",658457301.445344
"8d967860bab42d448aff2e57",1796463941.30803
"7ba4ebbfb77240d753465ec9",519540927.078095
"a3e624b1ced7c8ac34e70b0c",690600769.514667
"976cfcd2c3ff9ec61659e244",1446153635.51268
"1b5b72ce232df16cfb07c3ac",527659633.030303
"546164c37775b7f87cf3cf18",1221564093.33333
"b31a875375b921a60b068c28",822097482.977271
"09126996edc8d4027e564878",927735986.852179
"56c1f6ff4605199e43fba5fc",569570288.548661
"6274e539107bb9dfaf1ae95f",789653862.887775
"d980d50a5f369ae7de9fd82b",1652215606.63333
"48a5b7b971e4bc3ec8061fbd",733048300.580584
"406dc457b33af6ecde34c04b",291670292.109587
"6a4e8149130d486bbc246181",634932654.613557
"0b2b6281845cb683864af01a",537126712.653854
"7f6a2146d9b9015dce480272",457785732.038637
"38848ffdce20618cd77d0858",362850432.725492
"8a20ab2f7097c158798a688e",1018742228.37629
"fbbd0e6638c924a67c70293a",606180753.431697
"a86a9e7169c674fb667d67e0",969313343.424804
"ee5fa85b46c7ff4548c20640",1484776326.12877
"9efcabce56a25b3595ca6432",461932706.595334
"bcb956af464ef780a9897bc4",1581203325.54885
"b03df89b523b242c0de21130",633733637.025475
"87becc09dc8323f1492af8d6",636191778.544206
"fa4e74c7584ceda218f8584a",932598144.717945
"0843c998b992c3a258698a0a",491564616.933333
"8db013ea687193b655213c13",971718887.831595
"a0bfb5300df8577fc50af813",653384840.282349
"f67d6b7a794578b702924299",670335175.3
"55bc1d993a19837e8f6a0157",466559908.594576
"bef381e7dcd9919dd68306df",963709783.312667
"81d0edb61162d7aca39f55e0",1098562229.72476
"e1a467a85754fd067468e41b",807900108.402165
"08452dcca17057076ecc790e",1064080104.65099
"2e8bb7effd507083f56122b0",1819471578.09838
"065ab2fd7eb246dfa40964f6",678277186.441783
"991e114f74d2225a150fcc3a",592474396.631175
"49c9b4590a15f59f435ba98b",728757004.553047
"455cc15b43063d0cfe147826",1164303006.42857
"49228095d8e259c5ad570855",1772036811.89524
"881a02014e41171e402f480f",369779339.075118
"79362d47b9a865b0ec761627",672064647
"2c8aa8302ae78701c200b475",897082126.130349
"66ab80e55d3a07f0a78aa711",730631606.086667
"2654f1ccce97b97ce9761992",1196477453.84766
"99264846862e02f0d68fc352",500147029.507372
"e58b491cfebe9efe0b2f6610",431148606.393594
"85951cad066eef3076f4e40b",1663841926.26347
"36cce7898e92d8fbabbdd01b",1283265862.98286
"660488fd4d9f9629b879a491",1388859199.99834
"20f4f15617b4f3490cee430b",1670643465.88396
"8b37cfaa8c9829db5532fdbf",1187271578.98399
"68ab6fe49d75de3f5f0857a9",1315543567.15837
"62340eb78cc715f7be50aa3f",879789871.909128
"255984916397c81b82a2344c",560375024.680542
"e8bd99389a2c18edc2d84388",1670719642.13389
"8e274046a50c0a77e349bce5",677089649.815913
"f29ee5b2c52656c72649387b",1061505031.66533
"b51165e881696b256ea2097a",697674177.97241
"41bc87d27ed68c8bdc64444b",2116945792.6
"1639c1b35574db8ee863572e",926658263.066061
"a6aba880340e059958530524",896667960.011806
"8f2d871ed7c00cf9411e64b6",478726401.009738
"bcb8647bce96b475b5b8b7d6",1035389200.04348
"cd63414ad1ecf43caa8fbafa",644664462.220472
"d96ec89a79063280e7d6b1b8",1570808821.16317
"eb41af725665a6d5f87c34db",514019490.413609
"c34626c126d0683bb8c01bc4",915011371.322667
"0f7f3ce798d422172b6e335e",650923265.036639
"2fb12f3732b9de031279b9e3",842437913.490476
"386ec8657a36212bf8085ee8",859888699.056571
"0dae3cfe9b67745904ccc538",624284743.728892
"dac4a301c8ecac00d3b70376",614203473.157895
"714ccb840aeadb63a2ef279d",344775083.267933
"01d9bb588a0b9b48cf9a454f",386920921.213837
"a107dee4229a71dccd12d55e",432088205.431483
"621c24ddbfe4ac963e944284",457285886.478915
"e77c9bca7cab4295dc7f3cdf",528667223.076218
"c24e5a43a512538ee859b2ad",2673868330.6941
"c5f9b579a4fa26c3e5facaba",813029355.649472
"7b39bf6371a39d35b5dd66eb",501649952.658989
"bc33f21e17ef0e7fad4baff8",732804179.90389
"c63d07b32bd4e7d38a3b1e81",634932654.613557
"bc873852e458d4eb95b6f947",1037812681.42066
"238355dedc11ed1f1c80d237",1325373838.81169
"12b78aeb3422891e1b1ac2d7",705466334.667306
"4c8c16fa3c3af3ba657cb3d3",917853797.407381
"e2cb6fb0787705c27d3a876a",1925640893.33333
"0fd2eb43dbf19f3615bede9d",985410891.580405
"8b45feb2f986c2100d9c3e10",516500375.998
"590f5f0011f1d805c5db1a59",1920913532.60864
"1599953408e03af3a7aeb11a",372794520.732585
"848807aa16d680eea46ea714",583869523.39729
"cc77731a47caecff49dba165",321364007.247426
"bd869b1bf24103d4ac1b4240",2155137317.20544
"c7553ee887d04ac4c2e39c35",926349601.111009
"a6528aa6450b0d283d2a8155",1090410730.9019
"b0a4ff877a97484b7ba6ea93",731471312.523123
"b1cf6b725d997462f909031d",1256902171.44127
"f7a4b55e3ae0361778645acb",772782070.916689
"5dc57c6858f3a86cd13b7626",1470532786.00762
"3fef2862a2e516ffd33be293",484575868.00753
"0c6fb7d15f1417d5747ecf79",442697555.352633
"9f03cd65d3b8428fa09fe4c3",1179377221.4077
"46d8416912d771c91658f4de",572509110.271132
"ab1b55856178ea40bd19ee3c",1012024066.43936
"fe38bed73522d8139de1ec5b",1481741296.36385
"6bde621191cfb2ef374c4967",789809833.891639
"e615f7e3557436228b19e90b",1021808972.04454
"1a60e3e0729f306e423f1f8d",971667768.836145
"b0471802003ead6c2a9b106b",496002627.463569
"de2306b884da885099133ada",336743254.134582
"60e6df3d96d567d5d5edd80a",796249209.721844
"4a1f462bff8c5914b339d5dd",1129012264.16595
"763dc83591a4c5aa281e9957",625282451.388713
"cada89590e36e57a20db620d",515188994.558809
"9917efcab570c1bea3789fd7",2176396171.03429
"fa734f5eb1eaaf807517517d",933521782.933334
"347349c2b7ad8c19da947668",481966344.342078
"474581051a7de5cb6eea4fd6",1299829110.942
"d9fcd0e0b02f6009ec230517",875715145.845932
"9b74db304cf5d3be728a4ee5",1149159233.33333
"2c935d1a4660f39530fca29f",787038157.26
"fccc98dee8321f7148f373e5",574198860.205321
"e7cf69683b18ecb0b56b8ba6",1325373838.81169
"be36085acffc30558803450c",1210362898.61903
"e54e4226c03f150a11720588",828451413.900949
"cc34fc49e9595e01321aab28",425901798.152731
"d3a09c1c913b5e6e2f3aeada",493833684.654565
"97729e031dd98da00b457995",1217522269.82716
"58dc35f7007a5c3222bfd81e",657426916.361133
"0f9750af329b37889e08441f",787335053.835451
"1d5145558f0407037095dbbe",3227120029.04762
"7685b7344389be5a184e5871",385579944.525011
"3fefd41c5d792fcc0d4d215b",1264087525.44
"531db9d129a62bbd88de348c",709973718.875543
"610650f415aa4a1b6499c261",1352696607.07778
"59d1ddc5e4061531d2edd634",497517196.409474
"12c0da3d40c0314fe24a87cc",1162990018.67591
"346d2c4bad98f422acf5fb4e",382310908.244201
"625440f4ff24f9c0578ec148",867344148.511438
"ec383cd672ef5870c7490db1",857592716.866443
"e56757cf0780784e9c9baaec",448122579.550222
"871cd9a2a0062e9087bf2ef7",1324500708.66534
"3b779c1e910731bab630c290",1015200060.65656
"0415ad61d27939e18144328a",969706937.956233
"46b5ee1bd4917831764dc0ef",1244273553.45395
"224969637837c3857aa60737",349789817.16449
"43e0f8fd213c50703132bf10",512208853.796231
"f9ce88ff33b5d08e3e430377",2296194152.11356
"e38989713d64d3f99b6028b0",565073322.995063
"f2868be98b479026f5401a04",828200076.010861
"447ebd816b7a542a3e5a95a1",3898749099.466
"92aa2477fa7990f9fe25dc48",506946893.334232
"0cd7413b0f1758b588bfd478",473909080.595334
"6fe9a5c136cade1b37cab350",837316391.477239
"f51f6d63d002a3c79462f698",1024985579.9757
"b564a399ef212a6a0c74ab11",1362051730.873
"d7bf62382a38b26982114336",631474854.229881
"f81169c916d770d5e44ff460",530370536.313908
"d01571fe00b7c15a4ec2231c",751471512.215758
"ece596518221fcb4f4c43bff",665620182.625443
"9dcf74994ba31d69f353c5f3",368979095.269894
"63de0bd28582f7c20b68b8d0",1159116946.65537
"234d8e701698440a45984d95",722053031.877088
"b90a2f02c7df2674b0fdc031",1288768928.61856
"48e3786cd41d78501ea5c486",1060725462.31429
"2a0d95fc28d8f4165d287ba4",453127774.26211
"55a1df8a457fdeeb89ee1c2f",990994671.379192
"8ed1cf5a375f7016e3cab89a",555759572.111935
"1ccb90b4afdad707e52c458b",1196122825.82546
"b394fc359cdcb43c02ea3a75",1371645125.6733
"904059ccd4f33508674c2476",653543307.029064
"a21b31fcfab4ca06e75c4d86",1991142802.91111
"ed205d054eca2c30f78b94a8",1299829110.942
"fa380ec7c8f0ba88cfed1f91",2785632760.39653
"ae3d43688b0754dacd7f6fff",1652011286.66994
"daf529fb64dab8c25508fda9",281407872.654538
"92940fc40e8bc661878696d6",640893763.219047
"26bb6eff0fccd96db354957d",1061505031.66533
"748e86ce5616cd4d1f85037d",372728220.994133
"bfd758f6d6946297083ae89a",3470605361.90476
"e1c64be3b738f525ba35b053",613457886.984065
"f79e4e13827ce7b1280923b3",733048300.580584
"f190030e6cb0243feeaab9be",1588357224.8355
"b350ce972fd2dd8e0e0d0d8d",952634496.403429
"f9b5cf59cf10e0e10e9fb781",2521260937.21773
"7018aab14d548557a465d954",1356769059.4176
"241fe0803e1e692fd8ecc6b7",439204166.603722
"1bd7858908c0390ee7e45267",793123317.4
"fc4d5ca6ddf98eae3b53b5e8",1839976586.98413
"5b2be3876c02c2eac232777d",2595307339.66667
"ef3e2b86a1846dd7138cfd5c",491642461.976252
"0418343e29bf6543adf35560",767906628.707357
"95400c410538da8255ae99b0",893486027.339473
"eaac17d9ffef40042ab0fbc5",1012439790.53218
"7d7951da09b15957407c05b0",581208038.260488
"885d53db8e75e8ac7c125879",328428051.988824
"a582aaf61f6f84dcdab30054",652793851.326781
"907feaad0bec24ce56c460ad",684846040.716478
"69ffa9651a7c9d0bedd66a9e",1162990018.67591
"092d9b6040c49d1f7955b1d2",1654378332.02866
"a217584d8d5300f69b3a9891",741696247.349528
"0aad856d5dbe228ae6505a03",778230929.050397
"5f12d118566535af8ca8bab7",717620653.721759
"d118ceef6880ab40d9676b54",504287547.422211
"277885df0a58b34a7f59be43",288717309.413444
"cdb9baf72cac81bb007c93ed",980191542.311095
"352d6dc8f2bd03459890d5fd",1011867764.50955
"0da318bedb655e5ccc02047b",453127774.26211
"70e1f8f85c710fa140a0c3e3",744400974.488889
"e486346de56cfd300997ec0c",922232352.576962
"5bc3466dbe7ed13b2bef20ec",1318639969.83333
"64ebd1068c2ee592b751069d",1762495434.73969
"523878f747028b06a15eeb2d",652465573.699393
"7022b09f56a930b55272f024",870664931.309335
"2d5b586e5b0cca775f78f138",1242563252.42528
"78c87451ac56d57cccf32e0e",1388720265.27939
"66414c20c91e08ffd4caf0ef",569570288.548661
"2f904d4af6df02b91d9c3812",1478434294.16667
"d5b992a555d6159cdb72d6ee",739809989.343412
"552a220171d9fa0c20f5d34c",381868513.221372
"cb02a6d0d2efe1a3f99d5316",1387526041.94422
"82004fc49a7d7b0c7c0a8043",718372004.480548
"5d9bace7bc784e54d2809361",1077964423.6619
"37d25d11ca1b7a20492bcd7b",1196477453.84766
"cff00e0dc26209294788a4dc",1015384759.15621
"e07231464777078391841569",731341345.866666
"a24b2c9fad10b9cef67fe8c5",628321760.409575
"40b5071489c3af78e7297dfc",344268121.949236
"a55ab9da3b06a07d1f23f4ca",551330828.134886
"177b1a9564be452923e73b32",1024894888.00153
"3e7f0895eb218d5291ac3a30",418273706.203424
"747a913693e694e15a7f1233",425901798.152731
"e028ac570e4dbaa2063cead8",486010807.754465
"5b61021474f21a5d7bd17c1e",402276724.834522
"0dbcefe4ac0d93acabfa1d8a",424053265.946787
"379a17448cd87f1c1cab82ae",1533076131.86659
"e957b6b0c5a40891a901adf7",1113647051.33024
"761ea42efe4d0f3894912774",1390767053.53548
"16a3c0a1b60ed39cf94e6568",925588914.182156
"7b531242152510d81f8438ab",1087054698.09836
"59885fd713763ae019b2a4b6",698017662.01758
"2767f326a8dab7221b28c0e8",620702695.428053
"485a717c7fa6e4046ca0c45c",1992018222.40878
"b8fba88ad689194e21c1924f",534118489.182166
"a25db3666fc7eab8e8c907a5",483541694.106204
"bc0d80a4afaf983bd9e54f03",694746962.580419
"d67d2ae77b3c428a5ca7201f",733048300.580584
"87d71a9481afdcc6fc394856",530799535.7
"45dc0d548a1dcaa885ac3b59",1129082851.71805
"a19b8b54e21bc6900cef6779",806110835.998
"34ce123282025b7eee8ad732",791522488.345252
"27eea804ff06be4c521795f8",1008953938.28388
"538a786e9bbca9df05544a15",485503528.649274
"dd50f1815ca7471b502e03c5",660526185.06995
"561687a9cae40109a084fd93",1206152052.51878
"ca20ebadb413453fcf3c8fb0",754090692.663279
"ef5ced7db4461a92ba97d781",817106870.777777
"52f733f62b0e2fd2c5ec7056",2089668655.45556
"a8e215260b649f8b7f796684",680153924.202971
"6530640aaab2bf67a4d5bb14",946673454.812729
"2c4a60d4e58cb72833316b12",1601126405.84201
"f51f295886be1929cb2d8784",1712250119.53333
"186c0acb1bbb209685a5d420",578612862.81368
"1d7ce412b88c12c67f3c32a5",1561386528.17542
"d83cdc0dbdfc407c56f0e6ae",494395581.269988
"ffb9b4814c0278e0bd82a4ad",485602694.544077
"dd5e92919294ce0026d8dcae",666199869.696235
"d3ab0ad8f9beedd12eeb9bc3",1198738360.82933
"dd1fc664a0ac29f076102a76",440074902.877304
"7cb22b479387ca07544825d5",1008297071.18659
"f64e2f6413aef25cdce71f50",1036706693.46917
"7e8083f00584784dbd03e79d",531651633.710937
"3b4483f9ade304b7180626cf",1703324236.15712
"2ad314574367e5304c1009eb",1214557049.29095
"19f860a1f2894e05e4764c7a",1257921416.21808
"961153b8aed3d5a8e0882e94",1039902551.42905
"ceea942c2bbb0880f2297544",863781750.411799
"6a8f6e974a140abb1601a9bd",409554740.321291
"2d51aeaf430a9de7daf97002",2583963115.23809
"5aaaf75acc2e31050cdf0384",768539085.411177
"9dc42fe40a58715fed8dca05",1704433564.95445
"b7770cf85ee7eb72ef894f2a",783833246.308617
"351959128e812617859bf3cd",2230246966.666
"fd96fbe8888a2b8f2c073849",360798979.961434
"02608140593d94bcd7df90f1",393742952.077706
"3cc6cf10c59fb8da65919841",2393340514.33195
"f6e8586763e97f3ee6b78e0a",591938516.992
"45e82345ff6303388f4b941e",973717160.972306
"81a7a9916e9ce7d31f4b64d0",1271002191.22342
"0e2e7e53b0a26acf195206ec",1292389951.28205
"3be2572586271ae10e769f05",551243766.906667
"5e86d214c1210c61d68f4737",1563898621.51448
"b70283a3b346fa5a8c58cb31",858565338.133532
"e80c6391fd5404cec4520993",481428843.234689
"2b51a9f328720d32e858f769",697782557.593489
"9837296352352da4e096d916",1305379677.91038
"a4818f31318c5dfa87366d56",1256874246.65373
"24521e1b639538fe832f3361",314988390.104695
"a6520feff13a84e67cb3bcc8",772979774.996468
"d9920975f417d1b33b73383c",1645364016.20752
"f3f0127044a6e386c96cad31",693851626.933271
"2a95b50b27289de74a985b84",1436017136.23774
"522ac26c6688e8086d903e4c",1194131327.90012
"51640f3fb82de34b1c085c9d",1018872058.26302
"e70b9b644f95e2a72f29712f",1138794305.03833
"ee7feb33d96d1dbec05630dc",649921151.515151
"3eb320755c08fdf10bccdc4a",540045035.826698
"4851f562d5ecd5981b586f7c",1664211454.50085
"26cda3e4efaf8637799a7945",717315664.911235
"82249ba02e9db99eecbfcd85",702288474.648613
"5094e7e5295e09ac3c8e9264",526386522.56527
"6aec36610363ce920c155925",363899234.468254
"e597e2210cb5c1d8ad24af85",331510448.945043
"8d525714b6cea474e1e21684",834309345.323334
"1d2e309fef4f69943c86ff87",517115669.646268
"c8625216db74572a76e691b0",825609463.667293
"903314e9348209bcc5cbfee6",1372550914.11946
"cea6dc58d38f37503c5a2323",1281505857.38029
"5aa8d775f20ab6aad33fe3d8",1067302831.4317
"fb8568fa56bba5da8872ec98",813432012.220547
"de6d744bf5bf9852047ca137",567151495.548728
"28bbb87614c3148789dc9379",2930050916.19048
"f63a61a339cb530971b0697d",489365706.914502
"0ef3d686b76756124d4827e5",1027637715.7584
"c600e830fee830e168df3827",733048300.580584
"bc1fc75a23aa6e982b838576",1699981502.64937
"4c38240db26efb41c6c68e16",1152935819.53
"9b8147bd99fd969df0c53189",883482545.080603
"5cab8fbcc865a82cb2d4c8e7",444955918.497566
"1354ba42379700d4c1aa0f74",339370104.795428
"cd5b01bce0662af52dcf7889",620142760.351556
"9a6059b810bdc549ae62f3e3",1949350329.87172
"0103274b2800395557702b79",1519531229.30458
"515e65ae8c2ed4cba0d74199",630123761.938193
"81ac04327945f9a3fd9cac22",993845650.302746
"548c1bdf3f89fca5541c662b",699740583.666666
"19ef703fe680aef86ddfaa2c",2041635812.45755
"8b801039f36f3dd9d05fc8d4",593729831.116095
"f8ed227a822b2b73b12d0c97",376760548.046599
"3b11cf21858721c0a6f295ef",887460688.966017
"3f1c4163ba825f59aa14e4d7",870964990.074465
"119cf4087e643cfb0e95dd46",1779991440.47619
"66bdeb2d75f3c00211729d5e",949867464.376431
"2437ced6d7ed0aa40d8d2a72",688354338.56698
"2c60335cdbc17c9e6a6105cd",680741150.024225
"b76cbe3be96ea3155a998458",656875698.540098
"b854165f877e106fca1b4b2b",948245159.031077
"f32dc0c27788ea04d4742725",481614633.745878
